max_time,mean_time,positive_score,negative_score,subjective_score,negative,positive,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,ttr,cttr,diversity,herdan,summer,dugast,maas,utterances,WC,unique,word_per_utter,label
128.0,16.0,0.27425373134328357,0.21455223880597016,0.15227272727272728,1,225,7.98,79.37,74.67,98.6,6.62,8.44,94.22,76.44,57.78,19.56,14.67,7.11,0.44,7.11,0,0,4.89,10.67,4.89,4,9.78,12,9.33,8.89,0,23.11,4.89,1.78,3.56,3.11,0.44,0,11.56,0.44,11.11,2.67,0,4,3.56,0,2.22,0,7.11,7.11,0,0.89,0.89,0,0,0,0,0,13.78,4.89,3.11,0.89,0,0,1.78,8.89,0,0,0,0,0,0,0,0,2.67,0,1.33,0.44,0.89,0,0,0,0,0,0,0,0,0,0,0.89,0.44,0,0,0,0.44,0,0,0,13.33,12.89,0,2.67,7.11,2.22,2.22,0,4,2.22,5.78,2.22,3.56,0.44,1.78,1.33,0,38.67,17.33,5.78,0,0,4.89,10.67,4,7,0,7,0,0,3,3,3,4,0.4675925925925926,4.85936476567935,43.9872437357631,0.8585826010879305,0.9093403213298877,38.01002174439938,0.026308851037354267,9,237,53,26.333333333333332,0
194.0,6.689655172413793,0.30150462962962965,0.17766203703703703,0.1443850267379679,1,397,9.96,87.53,48.29,99,4.05,8.06,96.47,83.12,60.71,18.64,11.84,4.03,0.5,6.55,0.25,0.5,6.8,12.59,4.28,0.5,12.09,14.61,12.09,3.27,1.26,18.64,9.07,4.03,3.02,2.52,0.5,0,13.85,1.51,12.34,1.51,0.5,2.52,6.05,0.76,2.27,0,9.32,9.32,0,2.77,2.77,0,0,0,0,0,13.35,3.5300000000000002,1.01,0.25,0,0,2.52,9.82,0.5,0,0,0.25,0,0,0,0,4.28,0.76,1.26,1.51,0.76,0,3.5300000000000002,2.27,0,0.25,0,0,0,0.25,0,0.25,0.5,0.5,0,0.25,0,0,0.25,0,15.37,11.59,0,1.01,8.56,0,0,2.27,3.27,1.26,8.82,0.76,14.36,1.51,2.52,10.33,0,52.14,27.71,7.3,4.53,0,6.05,6.55,5,25,1,17,0,4,13,4,3,15,0.38636363636363635,5.4366182670680665,46.87134477622088,0.8410114637985258,0.9031955343987429,37.621669801869764,0.02658042572980907,30,421,49,14.033333333333333,0
174.0,14.5,0.4634615384615385,0.1076923076923077,0.2006172839506173,1,186,6.49,98.16,35.88,99,4.89,9.14,94.62,85.48,60.22,23.12,16.13,5.38,0,9.14,1.6099999999999999,0,6.99,9.14,4.3,0,11.83,12.37,10.75,5.91,0.54,20.43,9.68,2.69,3.23,3.23,0,0,13.98,1.6099999999999999,12.37,1.6099999999999999,0,1.6099999999999999,8.6,0.54,2.69,0,9.14,9.14,0,2.15,2.15,0,0,0,0,0,18.82,3.76,1.08,1.08,0,0,1.08,15.05,0.54,0.54,0,2.69,0,0,0,0,2.69,0,2.15,1.08,0,0,0,0,0,0,0,0,0,0,0,0.54,0.54,1.6099999999999999,0,0,0,0,0,0,17.74,9.14,0,1.08,5.91,1.08,0,1.08,2.69,2.69,7.53,1.08,11.29,1.08,4.84,5.38,0,43.01,22.04,6.99,2.15,0,6.45,5.38,0,12,1,11,0,0,8,0,3,12,0.5752688172043011,5.547691566807775,64.18329364557033,0.8941935241460116,0.9323698516065032,49.38966761282804,0.020247149825731336,13,199,43,15.307692307692308,0
186.0,12.4,0.35322299651567945,0.18728222996515678,0.19930555555555557,1,411,4,48.73,87.02,37.75,7.21,9,97.32,88.08,61.07,20.92,12.65,5.84,0,6.33,0.24,0,8.27,9.25,3.65,0.97,10.95,11.68,14.36,5.84,1.46,21.41,6.33,3.89,1.22,0.97,0.24,0,20.92,0.49,20.44,2.68,0.73,2.43,5.84,3.89,6.08,0,5.6,2.92,1.7000000000000002,2.92,0.97,0.97,0.24,0,0,0,10.46,2.19,0.73,0.24,0,0,1.7000000000000002,8.52,0,0,0,1.22,0,0,0,0,2.92,0.97,1.46,0,0.49,0,0.73,0,0,0,0,0,0,0.24,0,1.22,0.73,0.73,0,0,0,0,0,0,10.22,10.71,0.24,1.46,8.03,0,0.49,0.73,2.92,2.19,10.22,2.19,12.41,0.24,5.35,6.08,0.73,45.99,18.25,13.38,1.7000000000000002,0,7.54,5.11,9,17,8,11,3,5,9,8,3,8,0.36363636363636365,5.393598899705936,27.457117404842478,0.8338034579782052,0.8993656383011008,36.62395530536426,0.02730453310305158,16,444,48,27.75,0
170.0,18.88888888888889,0.3805309734513274,0.13163716814159293,0.14868421052631578,1,231,19.92,91.58,53.59,94.29,7.22,7.36,96.1,86.58,64.07,21.65,12.99,4.76,0,8.23,0,0,8.66,12.99,6.93,0.87,14.29,10.82,9.52,6.06,0.87,20.78,7.79,1.3,0.43,0.43,0,0,15.58,0.87,14.72,2.6,0,3.9,5.63,0.43,3.46,0.43,5.63,5.63,0,0,0,0,0,0,0,0,15.58,3.9,1.3,0.87,0,0,1.73,11.69,0,0,0,0,0,0,0,0,2.6,0,1.3,0.43,1.3,0,0.87,0,0,0,0,0,0,0.43,0,1.3,0.43,0,0.87,0,0,0,0.43,0.87,12.55,11.26,1.3,2.16,7.79,0.87,0,0,1.73,3.46,9.96,0,7.36,0,1.73,5.63,0,36.8,16.02,6.93,2.16,0,4.76,6.93,0,10,0,5,0,0,2,1,0,6,0.4652173913043478,4.988900724085679,43.673563218390804,0.8592792728848931,0.9104411399582814,38.64447988870148,0.025876917036535683,10,242,44,24.2,0
135.0,9.642857142857142,0.3725369458128079,0.16133004926108374,0.14926470588235294,1,359,1,95.31,89.62,85.96,5.98,10.86,95.26,84.4,64.07,25.63,16.43,5.01,0.56,10.86,0,0,9.19,8.91,3.34,0,9.75,13.37,12.26,6.96,2.23,23.12,6.41,1.9500000000000002,1.67,1.11,0.56,0,20.06,2.23,17.27,3.34,0.84,2.23,7.52,0.84,5.57,0,6.69,5.57,1.11,1.11,1.11,0,0,0,0,0,17.27,2.79,0.28,0,0.28,0.28,1.67,14.21,0.28,0,0.28,1.11,0,0,0,0,2.23,0,0.28,1.67,0.28,0,0.28,0,0,0,0,0,0,0,0,1.11,0,0.84,0,0,0,0,0,0.84,12.81,11.98,0.28,1.9500000000000002,9.19,0.56,0.28,0,2.23,2.51,8.64,1.11,7.24,0.28,2.23,4.74,0,48.47,18.66,11.14,2.23,0,7.24,9.19,3,17,3,8,1,0,10,1,4,11,0.42265193370165743,5.686200218790822,43.709720121028745,0.8538258150917,0.9108965655448676,40.30564094146854,0.02481042297409909,15,385,50,25.666666666666668,0
172.0,10.117647058823529,0.4137700534759358,0.10695187165775401,0.12773224043715847,1,368,16.61,96.34,69.46,87.45,5.26,7.34,91.85,77.17,55.98,18.48,12.23,2.99,0,8.15,0,1.09,6.25,10.6,5.16,1.09,11.68,11.68,11.68,4.35,0,22.28,5.43,4.62,1.3599999999999999,0.8200000000000001,0.27,0.27,8.42,0.27,8.15,2.45,1.3599999999999999,1.63,1.9,0.54,1.3599999999999999,0,4.62,4.62,0,1.63,1.63,0,0,0,0,0,12.5,2.99,0.54,0.27,0,0,1.9,9.78,0,0,0,0,1.9,0.8200000000000001,0,1.09,2.45,0.27,0,2.17,0.27,0,0.27,0,0,0,0,0,0,0,0,0.27,0.8200000000000001,2.45,0,0,0,0,0,0,15.49,14.67,0.8200000000000001,3.5300000000000002,10.6,0.54,0,0.27,1.63,2.17,7.61,2.99,8.7,1.3599999999999999,2.17,5.16,0,43.75,22.28,8.15,2.17,0,7.34,3.8,3,8,0,13,0,3,7,3,6,9,0.4562841530054645,6.172497612470683,63.71111111111111,0.8670695812080088,0.919659702353858,44.40393242601436,0.022520527920949246,18,393,53,21.833333333333332,0
143.0,15.88888888888889,0.3173076923076923,0.25427350427350426,0.13295454545454546,1,252,29.12,93.07,84.92,85.07,8.4,6.75,96.03,84.92,63.1,19.05,14.29,3.9699999999999998,1.19,6.35,1.5899999999999999,1.19,4.76,10.32,6.75,0.4,16.67,11.51,7.14,8.73,0.79,23.41,6.75,5.16,2.7800000000000002,1.98,0.79,0,16.27,0.79,15.48,1.98,1.19,3.9699999999999998,5.95,0,3.9699999999999998,0,5.16,4.76,0.4,1.5899999999999999,1.5899999999999999,0,0,0,0,0,14.68,1.98,0.79,0.4,0,0,0.79,12.7,0,0,0,1.5899999999999999,0,0,0,0,3.9699999999999998,1.98,1.19,0.4,0.4,0,0.4,0,0,0,0,0,0,0,0,1.19,0.4,0.79,0,0.4,0,0,0,0.4,17.06,13.89,1.19,4.76,9.52,1.5899999999999999,1.5899999999999999,0,5.16,1.19,5.5600000000000005,1.19,4.37,0.4,1.5899999999999999,2.38,0,30.16,13.49,5.5600000000000005,0,0,7.54,3.5700000000000003,2,19,0,10,0,2,10,5,1,9,0.5238095238095238,5.879747322073336,54.017021965713155,0.8830571556861987,0.9272753209978868,47.28317598188309,0.021149171544296384,10,267,45,26.7,0
181.0,12.928571428571429,0.37941919191919193,0.1875,0.18470149253731344,1,285,7.26,86.92,13.06,99,4.83,15.09,90.88,79.3,56.49,16.84,10.18,2.11,0.35000000000000003,3.51,2.46,1.75,6.67,13.33,5.61,0.7000000000000001,7.37,11.23,13.68,6.67,0.35000000000000003,16.49,11.93,7.02,4.21,2.46,1.75,0,16.14,2.11,14.04,0.35000000000000003,0.7000000000000001,1.75,9.12,0,3.16,0,9.12,8.77,0.35000000000000003,2.11,2.11,0,0,0,0,0,15.44,4.91,1.75,0.7000000000000001,0.35000000000000003,0,2.46,10.88,0,0.35000000000000003,0,2.46,0,0,0,0,4.5600000000000005,0.7000000000000001,2.81,1.05,0,0,0.35000000000000003,0,0,0,0,0,0,0.35000000000000003,0,1.05,0,0.7000000000000001,0,0,0,0,0.7000000000000001,0,16.14,8.77,0,1.4,6.67,0,0.35000000000000003,0.7000000000000001,2.46,0.7000000000000001,7.37,1.05,10.53,0.7000000000000001,2.11,7.72,0,54.74,28.77,5.61,0.7000000000000001,0,10.88,8.77,1,28,1,22,0,0,20,1,3,25,0.47017543859649125,5.612642371108719,40.719952907253884,0.8664925564206258,0.917266849326356,42.33838225587833,0.023619230275648013,15,314,42,20.933333333333334,0
291.0,9.387096774193548,0.2936851211072664,0.16868512110726644,0.14508032128514056,1,500,8.82,99,57.77,85.41,5.88,5.8,94.8,80.8,59.2,18.4,14.6,3.2,1.2,8.6,0.6000000000000001,1,3.8,14,5.6,1.6,7.4,12.4,8.2,7,1.4,21.8,8.6,4.8,2.6,2.6,0,0,12.2,0.8,11.4,3,1.8,2.8,3.2,0.2,2,0,5,4.6,0.2,2.4,2,0.2,0,0,0.2,0,18.4,2.2,0.4,0.2,0,0,0.6000000000000001,16.2,1,0,1.2,1,0.8,0,0,0.8,2,0.2,1.2,0.4,0.2,0,0.6000000000000001,0,0,0,0,0,0,0.4,0,0.6000000000000001,0.4,1.4,0,0.2,0,0,0,0,17.8,9.8,0,2.6,7.8,0,0.2,0.2,4,1.2,7.6,2.2,8.6,0.4,4.2,4,0,37,18,7.2,3.4,0,4.2,4.2,4,17,2,18,0,4,11,3,8,16,0.3782178217821782,6.009975206288127,47.132180064378616,0.8437985581987829,0.9071144351458736,39.849558093047385,0.02509438116390233,32,519,54,16.21875,0
178.0,16.181818181818183,0.3425925925925926,0.14814814814814814,0.18243243243243243,1,223,2.07,68.83,78.26,99,4.65,5.83,96.86,83.86,60.09,19.28,13.9,5.38,0,5.38,0.45,2.69,5.38,12.11,3.59,0.45,6.28,11.66,15.25,5.38,1.79,19.28,8.52,3.14,1.35,1.35,0,0,17.49,4.04,13.45,2.69,0.45,1.79,6.73,0,3.59,0,8.07,8.07,0,1.35,1.35,0,0,0,0,0,12.56,2.24,0.9,0.9,0,0,0.45,10.31,0,0,0,0.45,0,0,0,0,1.79,0,0.45,0.45,0.9,0,0.9,0,0,0,0,0,0,0,0,0.9,0,0.45,0,0,0,0,0,0,22.42,11.66,0.45,2.24,9.42,0.45,0,0,1.35,3.59,6.28,0,13.9,0,7.62,6.28,0,49.78,23.77,13,1.35,0,4.48,7.17,0,11,1,10,0,1,8,0,4,10,0.4484304932735426,4.735137238103785,36.30843825341549,0.8516781749555073,0.9048740521386651,36.455671778837065,0.027430573932819734,12,233,42,19.416666666666668,0
176.0,13.538461538461538,0.3507692307692308,0.205,0.2001231527093596,1,427,6.96,63.62,76.02,98.83,7.12,9.6,99.06,86.42,59.72,21.55,14.05,6.09,0.47000000000000003,5.85,0.23,1.4100000000000001,7.49,11.48,4.22,0.7000000000000001,9.6,11.48,9.37,6.32,1.17,22.25,10.07,4.68,1.87,1.17,0.7000000000000001,0,17.1,1.6400000000000001,15.46,2.34,0.9400000000000001,1.87,8.67,1.4100000000000001,4.68,0,7.73,7.49,0.23,2.34,2.34,0,0,0,0,0,13.82,4.22,0.7000000000000001,0.47000000000000003,0.23,0.23,2.58,9.6,0,0,0,0.23,0.23,0,0,0.23,2.58,0,0.9400000000000001,1.4100000000000001,0.7000000000000001,0,0.47000000000000003,0,0,0,0,0,0,0.23,0,0.9400000000000001,0.23,1.4100000000000001,0,0.23,0,0,0.47000000000000003,0,17.56,10.54,0,2.11,6.79,0.9400000000000001,0.7000000000000001,0.47000000000000003,2.11,1.6400000000000001,7.03,1.6400000000000001,9.37,0,1.87,7.49,0,40.28,18.03,12.88,2.34,0,4.68,2.34,3,24,0,15,0,1,15,4,9,16,0.3959731543624161,5.919765549502262,64.16074258546524,0.8481933687851131,0.9089700335374936,40.1995521919936,0.02487589899568997,14,447,43,31.928571428571427,0
170.0,10.625,0.25,0.23084677419354838,0.1631578947368421,1,393,1.6099999999999999,96.22,80.71,94.14,6.34,6.36,97.2,86.51,62.6,25.19,14.76,3.56,0,8.91,1.02,1.27,10.43,12.47,4.33,0.51,8.91,10.94,13.49,7.89,0.76,21.63,9.67,2.8,1.02,0.76,0.25,0,19.85,1.53,18.32,6.62,1.27,1.27,6.36,1.78,4.58,0,6.36,5.85,0.25,2.04,1.78,0,0,0,0,0,17.56,4.07,0,1.78,0,0,2.04,13.49,0,0,0,1.02,0,0,0,0,3.31,0,1.02,2.04,0.51,0,0.51,0,0,0,0,0,0,0,0,0.51,0.51,0.25,0,0,0,0,0,0,15.27,10.43,0.25,1.53,6.62,0,1.78,0.51,2.29,3.05,7.89,0.25,9.16,0.51,3.56,4.83,0.25,48.09,18.58,15.01,2.54,0,7.63,4.33,2,25,0,17,0,1,15,6,2,16,0.4010152284263959,5.628516949044862,53.888726279217565,0.8471047148772076,0.9071875947323598,39.08786922041606,0.02558338481847171,17,420,45,24.705882352941178,0
176.0,14.666666666666666,0.3814102564102564,0.1282051282051282,0.1766304347826087,1,291,5.67,91.99,60.51,99,4.77,11,97.59,84.88,56.36,20.27,13.4,4.47,0.34,8.59,0,0,6.87,7.9,2.75,0.6900000000000001,8.59,12.03,9.97,5.84,0.6900000000000001,22.34,7.5600000000000005,2.06,4.47,3.44,1.03,0,14.43,1.03,13.4,2.41,0.34,2.75,5.84,1.37,3.7800000000000002,0,9.28,9.28,0,1.37,1.37,0,0,0,0,0,15.81,4.8100000000000005,2.75,1.37,0,0,0.6900000000000001,11,0.34,0,0,0,0.34,0,0,0.34,4.12,1.03,1.37,1.37,0,0.34,0.6900000000000001,0,0,0,0,0,0,0.34,0,1.72,0,1.37,1.03,0,0,0,0,0.34,10.65,9.28,0,1.72,6.53,0.6900000000000001,0.6900000000000001,0.34,3.44,2.06,6.87,1.72,11.68,0,1.03,10.65,0,43.3,27.84,5.15,1.72,0,4.47,4.12,1,12,0,12,0,1,9,3,6,8,0.46048109965635736,5.554478704340845,47.15210918114144,0.8633105446841197,0.9153226631747649,41.50520063205182,0.024093366247403797,13,304,42,23.384615384615383,0
182.0,6.275862068965517,0.26242236024844723,0.22593167701863354,0.12657232704402516,1,326,7.15,96.59,67.05,89.82,5.02,9.2,94.79,80.37,58.28,20.86,14.72,4.29,0,9.82,0,0.61,6.13,9.82,3.99,0.61,11.35,11.35,10.43,6.75,1.8399999999999999,22.09,5.52,4.29,2.45,2.15,0.31,0,13.8,2.15,11.96,1.23,1.53,3.07,3.68,0.31,3.07,0,6.75,5.83,0.92,2.15,2.15,0,0,0,0,0,18.4,4.91,1.23,1.53,0,0,1.8399999999999999,13.19,0.31,0,0,0,0.61,0,0,0.61,4.6,0.92,2.15,0.92,0.61,0,1.23,0,0,0,0,0,0,0.31,0,1.8399999999999999,0.61,0.92,0,0,0,0,0.61,0.31,11.66,12.58,2.15,2.15,7.36,1.23,0.31,0,5.52,0.92,5.83,4.6,8.28,1.8399999999999999,1.53,4.91,0,41.41,19.94,3.68,3.99,0,7.67,6.13,3,13,0,12,0,2,5,2,3,9,0.5154320987654321,6.560379581008524,79.90472144455177,0.8853521693939512,0.9305970138650397,50.4217435710235,0.019832713610774117,30,349,58,11.633333333333333,0
189.0,13.5,0.3805970149253731,0.15485074626865672,0.1419491525423729,1,291,8.45,96.12,60.51,97.5,8.08,9.97,94.85,80.41,61.17,19.93,13.75,4.12,0.34,7.5600000000000005,1.37,0.34,6.19,9.28,4.47,1.03,11.68,10.31,9.97,10.31,0.34,20.96,4.8100000000000005,2.41,3.7800000000000002,2.75,1.03,0,14.09,2.41,11.68,1.72,0.34,3.7800000000000002,5.15,0.6900000000000001,1.72,0,6.53,6.53,0,2.06,2.06,0,0,0,0,0,15.12,3.44,1.37,0.6900000000000001,0,0,1.03,11.68,0.6900000000000001,0,1.37,0.34,0,0,0,0,2.41,0.34,0.34,1.37,0.34,0,1.03,0,0,0,0,0,0,0.6900000000000001,0,0.6900000000000001,0.34,2.06,0,0,0,0,0.34,0,14.09,15.12,0,3.7800000000000002,10.65,0.6900000000000001,1.37,0.34,2.75,2.41,5.15,2.06,5.15,0.34,0.34,4.47,0,28.18,14.78,4.8100000000000005,1.03,0,6.87,0.6900000000000001,1,16,1,8,1,1,10,1,5,13,0.5413793103448276,6.519070168518588,67.09102007596312,0.8917728386243359,0.9339868898123429,52.38870585637892,0.019088083655691958,15,310,46,20.666666666666668,0
157.0,15.7,0.27724358974358976,0.21634615384615385,0.17727272727272728,1,226,4.83,66.1,65.76,92.55,5.38,11.06,93.36,83.19,54.42,20.35,14.16,6.19,0.88,6.64,0,0.44,6.19,9.73,3.98,0.44,9.29,12.39,10.18,6.19,2.65,24.34,7.08,3.1,2.65,2.65,0,0,17.7,1.77,15.93,3.54,1.77,1.77,4.42,1.77,3.98,0,6.64,5.75,0.44,0.88,0.44,0,0,0,0,0,13.27,3.1,0.88,1.33,0,0.44,1.33,9.73,0.88,0,0,0,0,0,0,0,1.77,0,1.33,0.44,0,0,0,0,0,0,0,0,0,0,0,0.44,0,1.77,0,0,0,0,0.44,0.88,11.95,7.96,0.44,2.65,2.65,0.88,0.88,0.44,3.1,1.77,7.96,1.33,12.83,1.77,2.21,8.41,0.44,51.33,25.22,10.18,1.33,0,8.85,5.75,3,9,0,5,0,2,3,1,1,4,0.584070796460177,6.208757731331742,69.72149384187524,0.9007970473840484,0.9381874108556144,54.640863566400334,0.018301321295641423,11,246,45,22.363636363636363,0
313.0,16.473684210526315,0.28433098591549294,0.238556338028169,0.12157534246575342,1,340,5.02,99,28.56,99,10,9.12,97.94,83.53,65.59,23.53,16.76,3.24,7.65,5.59,0.29,0,6.76,14.12,5.29,0.29,10,13.24,6.76,9.41,0.59,22.06,6.47,5.29,11.18,10.88,0.29,0,12.65,4.41,8.24,2.94,0.29,1.47,1.47,0.59,1.76,0,8.82,8.53,0.29,2.65,2.35,0.29,0,0,0,0,21.47,3.5300000000000002,0.59,1.18,0,0,1.76,18.24,1.47,0,0,1.47,0,0,0,0,4.71,3.24,1.18,0.29,0,0,0.29,0.29,0,0,0,0,0,0,0,0.59,0,1.76,0,0,0.29,0.29,0,0,15.59,6.47,0.29,0.88,5.59,0.59,0,0,2.35,0.88,6.76,3.24,5.29,0,4.41,0.88,0,30.88,9.41,11.47,1.18,0,5,3.8200000000000003,1,13,0,13,0,0,8,0,3,10,0.3753501400560224,5.014823963386302,37.93717019944549,0.833286827069311,0.8970300990846216,35.25657678066811,0.028363502396191797,20,357,45,17.85,0
192.0,9.6,0.2568359375,0.2353515625,0.128,1,246,15.26,57.04,98.7,86.1,6.15,6.5,95.12,80.89,63.01,18.7,16.26,7.32,1.22,7.32,0.41000000000000003,0,2.44,13.41,6.5,0,10.98,8.13,13.01,5.69,2.03,21.95,6.1,2.44,2.85,2.03,0.41000000000000003,0.41000000000000003,23.58,4.47,19.11,2.85,0.81,3.25,5.69,0.41000000000000003,6.5,0,6.91,5.69,1.22,0.81,0.41000000000000003,0.41000000000000003,0,0,0,0,12.6,2.44,0.41000000000000003,0.41000000000000003,0,0,0.81,10.16,0,0,0,0.41000000000000003,0,0,0,0,3.66,2.03,1.63,0,0,0,0.41000000000000003,0,0,0,0,0,0,0,0,0.41000000000000003,1.63,1.63,0,0,0,0,0,0,15.85,14.23,0,3.25,11.38,0.41000000000000003,0.81,0.41000000000000003,2.85,1.22,8.13,0.41000000000000003,3.25,0,1.22,2.03,0,32.52,15.85,9.35,1.63,0.41000000000000003,4.47,0.81,1,5,0,4,0,0,3,0,1,3,0.5141700404858299,5.714000137456264,50.603676261043034,0.8792604170326968,0.9245955708892596,45.630340947259555,0.021915242780145335,21,257,45,12.238095238095237,0
150.0,12.5,0.32263513513513514,0.14020270270270271,0.1423076923076923,1,309,28.76,97.91,82.65,95.19,9.66,7.12,97.09,83.82,62.78,19.42,16.83,5.18,1.29,8.74,0.65,0.32,2.59,12.62,6.47,0.32,12.62,8.09,7.12,8.09,0.32,19.74,4.53,4.21,3.88,3.88,0,0,16.5,1.94,14.56,2.91,0.32,3.56,8.09,0,3.24,0,7.12,6.47,0.65,1.94,1.62,0.32,0,0,0,0,20.71,7.12,1.29,0.97,0,0,4.53,13.92,0,0,0.97,0,0,0,0,0,2.91,0.97,1.29,0.32,0.32,0,0.32,0,0,0,0,0,0,0,0,1.62,0,0.97,0,0,0,0,0,0.65,16.18,12.3,0,2.27,10.36,1.29,0,0,3.56,0.32,4.21,0.97,6.8,0,1.94,4.85,0,28.16,13.59,6.8,0.65,0,2.27,4.85,1,11,1,4,1,0,4,1,1,3,0.4050632911392405,5.091566618724672,47.235722688119,0.8429895022862547,0.9024105994671042,36.65832729274274,0.027278931523915178,13,317,42,24.384615384615383,0
266.0,15.647058823529411,0.33477508650519033,0.21150519031141868,0.2457482993197279,1,319,1.15,83.55,11.84,98.26,8.39,12.23,98.12,82.45,65.52,22.88,16.61,6.58,0.9400000000000001,7.52,1.25,0.31,6.27,11.29,4.39,2.8200000000000003,9.4,15.36,11.29,7.21,3.76,24.76,8.78,3.76,2.8200000000000003,2.8200000000000003,0,0,18.18,2.51,15.67,2.51,0.31,3.76,6.27,0.31,3.13,0,12.54,9.72,2.8200000000000003,4.39,3.76,0.63,0.63,0,0,0,19.12,6.27,0.9400000000000001,0.9400000000000001,0,0,4.7,13.17,0,0,0,1.25,0,0,0,0,3.76,0,2.51,1.25,0,0,0,0,0,0,0,0,0,0,0,1.25,0.31,0.9400000000000001,0.63,0,0,0,0,0,17.24,6.58,0.31,0,3.76,1.57,0.9400000000000001,0.31,0.63,1.25,8.46,2.19,5.64,0.9400000000000001,2.8200000000000003,1.88,0,37.62,11.6,7.84,1.25,0,8.15,8.78,9,14,1,22,0,5,12,6,8,14,0.36716417910447763,4.751904567110473,47.975428212636814,0.8276705053372553,0.8925517900128487,33.73845285859821,0.029639770507293762,18,345,49,19.166666666666668,0
170.0,15.454545454545455,0.3019230769230769,0.19807692307692307,0.17473118279569894,1,205,1,94.33,72.79,97.03,6.41,8.29,97.07,84.88,66.34,24.88,16.59,5.37,0.49,6.83,1.46,2.44,8.29,9.27,2.93,0.98,12.2,13.17,12.2,11.22,1.46,19.51,9.76,3.41,2.44,1.9500000000000002,0,0.49,12.68,3.41,9.27,0.98,0.49,0.49,4.39,0.98,3.41,0,6.34,6.34,0,2.44,2.44,0,0,0,0,0,19.51,4.39,0.98,0.49,0,0,2.93,15.12,0,0,1.46,0,0,0,0,0,3.41,0,1.46,0.49,1.9500000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,14.15,12.2,0.49,0.49,9.27,0.98,1.46,0,3.9,0.98,8.29,1.9500000000000002,7.8,1.46,2.93,3.41,0,36.59,16.1,8.29,1.46,0,9.27,1.46,1,16,0,16,0,1,12,4,4,13,0.526829268292683,5.333739821907784,72.28164213123327,0.8796021885125374,0.9232759895660576,44.21184997779389,0.022618370425627202,12,222,44,18.5,0
175.0,15.909090909090908,0.33724489795918366,0.2010204081632653,0.12398785425101215,1,534,3.21,99,90.87,80.32,11.13,8.24,96.63,84.64,66.29,28.09,20.6,5.06,0,11.05,0.56,3.75,7.49,9.93,3.93,0.56,12.36,9.74,8.99,9.36,1.12,23.97,4.68,3.18,1.69,1.12,0,0.56,21.91,0.9400000000000001,20.6,5.43,0.37,1.12,9.36,0.19,6.74,0,5.06,4.49,0.56,0.37,0.37,0,0,0,0,0,22.47,3,0.56,0.9400000000000001,0,0,1.31,19.29,0.37,0.19,0.75,0.56,0,0,0,0,3,0.19,1.31,1.31,0.9400000000000001,0,0.19,0,0,0,0,0,0,0,0,1.12,0.37,1.5,0,0,0,0,0.37,0,15.54,10.49,0.56,1.12,7.3,1.31,0.19,0.75,1.5,0.75,7.3,1.87,2.06,0.19,0.56,1.31,0,33.52,9.18,12.92,0.75,0,5.8100000000000005,4.87,8,25,2,16,2,5,17,5,6,20,0.31382978723404253,5.270098307452411,39.0465683971732,0.8170647838335113,0.8905600617229436,34.6300421769669,0.028876661336125053,12,566,52,47.166666666666664,0
165.0,16.5,0.4410919540229885,0.12931034482758622,0.1673076923076923,1,147,11.13,64.19,56.69,99,3.77,9.52,93.2,80.27,49.66,21.77,14.29,7.48,0.68,5.44,0,0.68,7.48,6.8,2.04,0,9.52,10.2,4.76,5.44,2.04,19.73,7.48,2.04,4.08,4.08,0,0,9.52,1.3599999999999999,8.16,3.4,0.68,2.04,2.7199999999999998,0,2.04,0,14.29,13.61,0.68,6.12,5.44,0.68,0,0,0,0,19.05,8.84,0.68,2.04,0.68,0,5.44,9.52,0,0,0,0,0,0,0,0,2.7199999999999998,0,2.7199999999999998,0.68,0,0,1.3599999999999999,0,0,0,0,0,0,0,0,0.68,0.68,0,0,0,0,0,0,0,16.33,8.16,0,1.3599999999999999,5.44,0.68,0,0,1.3599999999999999,0.68,6.8,1.3599999999999999,14.29,0,2.7199999999999998,11.56,0,61.22,32.65,8.16,2.04,0,7.48,10.88,1,7,1,6,0,0,4,1,2,6,0.5918367346938775,5.073943038622297,49.71130272332329,0.8948939878451045,0.9309185343440772,47.47999171944893,0.021061503251913506,11,156,40,14.181818181818182,0
